,Anon. ID,Q1,Q2_total,Q2s_1,Q2s_2,Q2s_3,Q2s_4,Q2s_5,Q2s_6,Q2s_7,Q2s_8,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1881,97675,4,8,0,0,0,0,0,0,0,8,4,5,1,0,5,1,1,0,5,0,5,1,3
1882,97674,3,15,1,2,3,4,5,0,0,0,3,5,5,5,2,2,5,5,0,0,5,0,5
1883,97677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,48525,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
1885,97676,6,10,1,2,3,4,0,0,0,0,2,3,2,0,2,2,5,5,2,2,2,5,5
1886,97679,5,1,1,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3
1887,97678,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,1
1888,97681,5,10,1,2,3,4,0,0,0,0,4,3,2,0,3,1,0,5,3,3,0,5,5
1889,97680,1,8,1,0,0,0,0,0,7,0,3,0,1,1,1,1,2,1,0,0,1,1,1
1890,97683,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1
1891,11667,3,15,1,2,3,4,5,0,0,0,4,5,0,5,0,0,5,5,0,2,5,0,5
1892,97682,3,3,0,0,3,0,0,0,0,0,5,3,0,1,3,0,1,0,2,3,0,3,0
1893,97685,7,20,1,0,0,4,0,0,7,8,5,5,5,5,0,5,5,5,5,5,5,5,5
1894,48533,1,3,0,0,3,0,0,0,0,0,1,2,0,1,1,1,1,1,1,2,1,1,1
1895,97684,3,5,0,0,0,0,5,0,0,0,5,2,0,3,3,2,0,3,5,3,3,2,3
1896,97687,3,8,0,0,0,0,0,0,0,8,1,5,5,0,0,0,3,0,0,0,0,0,0
1897,97686,4,11,0,0,3,0,0,0,0,8,3,2,0,3,0,0,0,3,0,0,5,0,5
1898,48536,2,2,0,2,0,0,0,0,0,0,0,0,3,3,3,2,3,0,2,3,3,3,3
1899,97689,6,21,1,2,3,4,5,6,0,0,3,5,0,5,5,5,0,0,3,2,0,5,5
1900,48537,2,4,1,0,3,0,0,0,0,0,1,3,3,0,3,3,0,0,3,3,0,0,3
1901,97688,6,1,1,0,0,0,0,0,0,0,2,5,2,5,2,2,5,5,2,3,0,5,0
1902,3483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,97690,3,2,0,2,0,0,0,0,0,0,3,0,3,0,3,3,3,2,3,3,3,3,3
1904,97693,2,3,1,2,0,0,0,0,0,0,0,3,2,2,0,0,3,3,0,2,2,2,3
1905,97692,3,3,0,0,3,0,0,0,0,0,4,0,3,5,3,3,3,3,3,5,3,3,3
1906,97695,5,8,0,0,0,0,0,0,0,8,2,3,0,0,1,3,3,0,0,2,1,0,1
1907,97697,3,7,0,0,3,4,0,0,0,0,4,5,3,3,5,3,5,3,3,2,1,1,1
1908,97696,4,4,0,0,0,4,0,0,0,0,5,3,3,3,2,3,3,3,3,3,3,3,3
1909,97699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,97698,2,10,1,2,3,4,0,0,0,0,3,5,5,2,0,0,0,5,1,2,0,2,3
1911,97701,0,16,1,2,3,4,0,6,0,0,4,5,0,5,5,0,5,5,0,0,5,0,5
1912,97700,2,3,0,0,3,0,0,0,0,0,3,0,3,5,5,3,5,5,1,2,3,2,3
1913,97703,6,36,1,2,3,4,5,6,7,8,4,5,5,5,0,0,5,5,3,0,0,5,0
1914,97702,7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,3,0,3
1915,97705,3,10,1,2,3,4,0,0,0,0,3,2,0,1,0,0,5,5,1,3,2,2,2
1916,3497,6,29,1,2,3,4,5,6,0,8,3,5,5,5,0,3,5,5,5,2,5,0,5
1917,97704,1,3,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1918,97707,7,12,0,0,0,4,0,0,0,8,4,0,3,0,0,2,2,3,1,3,2,3,3
1919,97706,2,8,0,0,0,0,0,0,0,8,0,0,3,0,2,2,3,1,2,2,2,2,2
1920,97709,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1921,97708,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,2,2,3,3,3,3,3,3
1922,97711,1,4,1,0,3,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1923,60847,5,8,0,0,0,0,0,0,0,8,6,5,5,5,5,5,5,5,5,5,5,5,5
1924,97710,2,0,0,0,0,0,0,0,0,0,3,0,1,0,2,2,0,0,2,0,0,2,3
1925,48560,2,3,0,0,3,0,0,0,0,0,2,0,2,5,1,3,3,5,2,3,2,1,3
1926,97713,2,4,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1927,97712,2,19,1,0,3,4,5,6,0,0,3,5,2,5,5,1,5,5,3,1,5,3,5
1928,97715,2,6,0,0,0,0,0,6,0,0,2,1,1,0,0,0,0,3,0,5,3,2,0
1929,97714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,97717,5,18,1,2,0,4,5,6,0,0,3,0,3,2,0,3,5,5,0,2,0,3,5
1931,48565,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,0,0,1,1
1932,97716,2,8,1,0,3,4,0,0,0,0,0,0,3,2,0,3,0,1,0,3,2,1,0
1933,97719,5,17,0,2,0,4,5,6,0,0,5,5,5,0,5,5,5,3,5,5,5,3,5
1934,97718,6,3,0,0,3,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,2,2,2
1935,36280,3,4,1,0,3,0,0,0,0,0,0,2,2,0,0,0,2,5,0,2,1,5,3
1936,3512,3,7,1,2,0,4,0,0,0,0,4,2,3,3,2,3,3,3,3,3,3,3,3
1937,97721,3,6,0,2,0,4,0,0,0,0,0,5,3,3,0,0,3,5,0,0,0,0,2
1938,97720,3,9,0,2,3,4,0,0,0,0,2,2,2,2,2,2,2,3,2,3,2,2,3
1939,97723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,97722,4,6,1,0,0,0,5,0,0,0,5,3,2,3,3,2,3,3,2,5,0,0,5
1941,40380,2,6,0,0,0,0,0,6,0,0,1,3,3,0,3,3,0,0,3,0,0,5,0
1942,97725,5,7,1,2,0,4,0,0,0,0,0,5,5,2,3,1,0,5,0,2,5,1,3
1943,97727,6,36,1,2,3,4,5,6,7,8,7,0,5,5,5,0,5,5,3,1,5,0,5
1944,97726,5,10,1,2,3,4,0,0,0,0,3,5,0,5,2,2,5,5,0,0,5,5,5
1945,97729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,97728,1,8,1,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0
1947,97731,3,18,1,0,0,4,0,6,7,0,5,0,2,3,3,0,1,3,0,0,3,0,2
1948,11716,6,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,1
1949,97732,6,36,1,2,3,4,5,6,7,8,7,0,5,0,5,5,5,5,5,5,5,5,5
1950,97735,5,8,0,0,0,0,0,0,0,8,6,0,0,3,0,3,0,3,0,3,0,3,3
1951,15815,2,8,1,0,3,4,0,0,0,0,1,2,3,3,2,1,3,0,1,2,2,2,2
1952,97734,5,4,1,0,3,0,0,0,0,0,4,0,3,0,3,0,0,3,2,0,5,3,0
1953,97737,2,3,0,0,3,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1954,97736,5,19,0,2,3,0,0,6,0,8,4,3,1,0,1,2,5,0,3,2,2,0,5
1955,97739,3,21,1,2,3,4,5,6,0,0,3,5,5,0,5,0,3,0,5,5,5,5,5
1956,97738,3,17,1,2,3,4,0,0,7,0,3,2,3,2,3,3,3,3,0,0,3,3,3
1957,97741,1,1,1,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2,2
1958,97743,2,5,1,0,0,4,0,0,0,0,2,2,3,0,1,5,5,5,2,2,0,2,0
1959,97742,4,7,0,0,0,0,0,0,7,0,4,3,3,0,3,3,3,2,3,2,3,3,3
1960,97745,3,4,1,0,3,0,0,0,0,0,3,3,0,3,3,2,3,5,3,2,2,3,3
1961,15825,2,7,1,2,0,4,0,0,0,0,0,2,2,0,0,0,5,0,2,3,3,1,2
1962,97744,6,3,0,0,3,0,0,0,0,0,6,3,0,2,0,3,0,3,5,0,5,0,5
1963,15826,3,25,1,0,0,4,5,0,7,8,7,3,5,5,3,5,3,5,5,3,5,5,3
1964,97747,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
1965,97746,7,10,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,3540,6,10,1,2,3,4,0,0,0,0,4,5,3,5,0,0,3,3,0,2,3,5,3
1967,97749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,97748,1,0,0,0,0,0,0,0,0,0,0,5,2,5,0,0,0,2,2,0,2,2,0
1969,11734,1,7,0,0,3,4,0,0,0,0,0,2,0,2,0,0,0,3,0,0,2,1,0
1970,97750,3,16,1,2,3,4,0,6,0,0,2,3,0,2,0,0,0,5,1,0,5,0,5
1971,97753,3,36,1,2,3,4,5,6,7,8,3,5,5,5,5,5,5,5,5,5,5,5,5
1972,3545,6,10,1,2,3,4,0,0,0,0,3,5,2,0,3,0,2,0,0,3,3,5,0
1973,97755,6,17,1,2,3,4,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1974,3547,2,10,1,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1975,97756,4,8,0,0,0,0,0,0,0,8,4,0,2,3,3,3,2,2,2,2,1,2,2
1976,97758,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1977,97761,3,10,1,2,3,4,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,1,2
1978,3553,3,1,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,5,0,5,5,1,2
1979,97762,0,4,0,0,0,4,0,0,0,0,4,3,3,3,3,0,2,3,2,2,3,2,3
1980,3556,6,10,1,2,3,4,0,0,0,0,2,5,0,3,0,3,0,5,3,3,3,3,3
1981,97765,2,8,1,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
1982,97764,7,21,1,2,3,4,5,6,0,0,0,5,0,0,0,0,5,0,0,0,2,2,0
1983,97767,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1984,97766,4,3,1,2,0,0,0,0,0,0,1,2,0,3,0,0,3,3,0,0,2,2,2
1985,97769,6,4,0,0,0,4,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
1986,97768,2,6,0,0,0,0,0,6,0,0,2,0,0,0,0,3,0,0,5,3,5,3,0
1987,97771,4,5,0,2,3,0,0,0,0,0,3,0,1,5,2,0,5,5,0,0,5,5,5
1988,93675,2,7,0,0,3,4,0,0,0,0,3,0,3,5,1,2,0,3,0,2,3,0,3
1989,97770,5,3,0,0,3,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3
1990,97773,3,3,1,2,0,0,0,0,0,0,3,2,2,3,2,2,2,3,3,2,3,2,2
1991,19949,2,1,1,0,0,0,0,0,0,0,1,2,2,0,0,3,0,2,2,1,1,3,2
1992,97772,1,1,1,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0
1993,19950,6,10,1,2,3,4,0,0,0,0,0,3,0,2,3,0,0,5,0,0,0,3,0
1994,7662,3,21,1,2,3,4,5,6,0,0,1,5,2,5,0,0,5,5,2,0,5,5,2
1995,97775,0,3,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1996,36335,6,4,0,0,0,4,0,0,0,0,5,2,3,0,0,3,2,0,0,3,0,0,5
1997,97774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1998,97777,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1999,97776,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2000,97779,3,3,0,0,3,0,0,0,0,0,5,3,0,2,0,0,2,3,3,3,0,3,3
2001,7667,5,10,1,2,3,4,0,0,0,0,3,5,0,5,0,0,3,0,2,0,0,2,3
2002,97778,3,10,1,2,3,4,0,0,0,0,4,5,5,5,0,3,5,5,0,3,5,3,0
2003,97781,6,8,1,0,3,4,0,0,0,0,0,3,2,3,0,0,0,5,2,1,2,1,2
2004,97780,2,7,1,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1
2005,97783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2006,97782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3576,2,16,1,2,3,4,0,6,0,0,0,1,0,1,0,0,1,2,0,2,1,1,1
2008,97785,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,2,2,2,2
2009,97784,2,4,0,0,0,4,0,0,0,0,1,3,2,1,0,0,2,0,0,3,0,0,0
2010,19963,5,20,0,0,3,4,0,6,7,0,4,5,0,0,5,0,0,5,0,0,5,5,5
2011,97786,3,4,1,0,3,0,0,0,0,0,0,0,1,5,0,0,0,0,2,2,1,1,1
2012,97789,4,2,0,2,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2,2,2,2
2013,97788,1,8,0,0,0,0,0,0,0,8,2,5,5,5,3,0,0,3,0,0,0,0,0
2014,97791,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,2,3
2015,11775,5,8,1,0,3,4,0,0,0,0,2,3,2,5,0,2,5,5,3,3,5,2,3
2016,97793,3,21,1,2,3,0,0,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,7681,5,3,1,2,0,0,0,0,0,0,2,3,0,0,1,0,0,5,0,3,0,0,3
2018,97792,3,10,0,0,3,0,0,0,7,0,4,5,0,5,3,5,0,0,5,5,5,5,5
2019,97795,2,6,0,0,0,0,0,6,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3
2020,65027,2,8,1,0,3,4,0,0,0,0,3,3,2,5,3,0,5,5,2,3,3,3,0
2021,97794,3,22,1,2,3,4,5,0,7,0,3,5,5,0,0,0,5,5,0,0,5,3,0
2022,97797,1,3,0,0,3,0,0,0,0,0,4,3,0,2,3,0,1,2,0,3,1,0,2
2023,97796,5,5,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,2
2024,97799,2,36,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,97798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,11784,5,3,0,0,3,0,0,0,0,0,2,3,0,3,0,0,0,3,0,2,3,1,1
2027,97801,2,1,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,5,0,1,2
2028,97800,4,1,1,0,0,0,0,0,0,0,2,1,1,2,2,3,0,2,0,1,2,2,3
2029,97803,6,10,1,0,3,0,0,6,0,0,2,5,3,5,3,2,5,3,2,2,5,2,3
2030,97802,7,8,0,0,0,0,0,0,0,8,4,0,0,3,3,0,5,0,0,0,0,0,0
2031,97804,2,7,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2032,97806,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,3,2,0,0,0,0
2033,97809,5,3,0,0,3,0,0,0,0,0,2,0,5,2,3,0,3,2,0,1,2,2,2
2034,97808,6,21,1,2,3,4,5,6,0,0,3,0,0,5,5,0,5,0,0,3,0,0,2
2035,97811,2,15,1,2,3,4,5,0,0,0,3,5,0,5,2,2,5,5,2,0,5,2,3
2036,97810,6,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,5,5,5,0,5,5,5
2037,97812,2,5,1,0,0,4,0,0,0,0,0,3,3,2,2,3,1,2,2,1,2,3,2
2038,36374,6,19,0,2,3,0,0,6,0,8,5,3,3,3,3,3,3,3,3,3,3,3,3
2039,97815,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2040,97814,3,2,0,2,0,0,0,0,0,0,2,0,3,3,0,0,3,5,3,3,3,3,2
2041,93720,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,5,0,1,1,1,5
2042,97816,7,13,0,2,0,4,0,0,7,0,1,0,0,0,3,0,0,2,0,0,0,5,0
2043,97819,2,6,1,2,3,0,0,0,0,0,2,3,3,3,1,1,3,5,2,2,2,1,2
2044,97818,3,2,0,2,0,0,0,0,0,0,0,3,3,2,2,1,0,5,2,1,1,1,2
2045,97821,2,17,1,2,3,4,0,0,7,0,2,0,0,5,3,3,5,5,3,0,0,3,0
2046,48669,5,4,0,0,0,4,0,0,0,0,2,5,1,5,1,1,5,5,1,1,5,1,1
2047,97820,6,21,1,2,3,4,5,6,0,0,4,5,0,5,5,0,5,0,0,0,2,3,5
2048,97822,4,3,0,0,3,0,0,0,0,0,3,3,3,2,0,3,3,0,3,3,3,3,3
2049,97824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,20003,2,31,1,2,3,4,0,6,7,8,2,5,3,2,2,3,3,3,2,2,3,1,5
2051,97826,6,16,1,0,3,4,0,0,0,8,5,2,3,3,1,2,3,3,3,0,3,2,0
2052,3620,5,3,0,0,3,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3
2053,97829,3,6,1,2,3,0,0,0,0,0,1,5,0,0,2,2,5,0,2,1,1,1,2
2054,97828,6,16,1,2,3,4,0,6,0,0,4,5,5,2,2,2,5,5,5,1,5,5,5
2055,97831,2,1,1,0,0,0,0,0,0,0,2,1,0,2,5,2,1,5,2,3,0,0,0
2056,97830,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2057,97833,2,3,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
2058,97832,2,10,1,2,3,4,0,0,0,0,3,0,3,5,0,5,5,5,0,5,5,2,1
2059,97835,0,14,1,0,0,0,0,6,7,0,4,5,5,5,3,5,5,5,5,5,3,5,5
2060,97834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,97837,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,2,2,2,1,2,2
2062,97836,6,21,1,2,3,4,5,6,0,0,2,5,0,0,0,0,0,5,5,0,2,0,5
2063,97839,6,36,1,2,3,4,5,6,7,8,5,0,0,0,0,2,2,2,2,2,2,2,2
2064,97838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,3632,3,6,0,0,0,0,0,6,0,0,2,0,5,0,5,5,0,5,0,5,5,0,5
2066,97840,3,5,1,0,0,4,0,0,0,0,2,1,3,5,0,3,5,0,0,2,3,3,0
2067,97843,1,4,0,0,0,4,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2
2068,97842,4,6,0,0,0,0,0,6,0,0,5,0,0,5,5,5,5,0,5,5,0,5,0
2069,97845,1,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,97847,2,9,0,2,3,4,0,0,0,0,0,3,2,3,0,0,3,3,0,2,2,1,3
2071,97849,1,6,1,2,3,0,0,0,0,0,0,3,0,3,0,0,5,5,0,0,0,2,0
2072,97848,5,8,1,0,3,4,0,0,0,0,0,2,3,3,0,0,0,0,1,2,0,2,2
2073,97851,7,21,1,2,3,4,5,6,0,0,3,5,0,5,5,5,5,5,0,0,0,0,5
2074,48699,6,21,1,2,3,4,5,6,0,0,0,5,5,0,0,0,0,5,0,0,0,5,0
2075,97850,5,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,2,0
2076,97853,6,22,0,2,0,0,5,0,7,8,3,5,3,5,1,0,5,5,5,1,5,0,5
2077,97852,2,10,1,2,3,4,0,0,0,0,0,3,3,0,0,0,5,5,2,0,2,2,3
2078,73279,2,6,1,2,3,0,0,0,0,0,0,1,1,1,0,0,3,3,1,3,2,1,1
2079,97855,7,2,0,2,0,0,0,0,0,0,3,5,0,5,2,2,5,5,2,1,3,0,5
2080,7743,6,10,1,2,3,4,0,0,0,0,3,5,3,3,5,0,5,5,0,0,3,3,0
2081,97854,2,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,2,3,3,2,0
2082,97857,6,21,1,2,3,4,5,6,0,0,3,5,5,5,5,0,0,5,0,0,0,0,5
2083,97856,2,3,0,0,3,0,0,0,0,0,0,2,2,2,1,0,3,5,0,2,2,1,2
2084,97859,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,36419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,69186,3,3,0,0,3,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
2087,97858,3,36,1,2,3,4,5,6,7,8,0,5,5,0,3,0,0,5,2,5,5,1,5
2088,97861,3,6,1,2,3,0,0,0,0,0,0,5,2,5,1,0,5,5,1,1,0,5,0
2089,97860,6,12,1,2,3,0,0,6,0,0,3,0,5,0,0,0,0,0,5,5,5,0,5
2090,11846,5,3,0,0,3,0,0,0,0,0,4,5,3,5,5,3,5,5,3,3,5,3,5
2091,11847,6,7,1,2,0,4,0,0,0,0,0,3,3,3,2,2,3,2,3,3,3,3,2
2092,97862,1,20,1,0,0,4,0,0,7,8,0,3,2,3,0,0,2,3,0,0,2,1,2
2093,97865,6,7,0,0,0,0,0,0,7,0,6,5,5,5,5,5,5,5,5,5,5,5,5
2094,97864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,97867,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,0,2,2,2
2096,97869,7,18,0,0,0,4,0,6,0,8,0,3,3,2,0,3,1,1,1,1,1,2,2
2097,3661,3,2,0,2,0,0,0,0,0,0,2,5,0,0,5,2,0,5,2,3,2,0,3
2098,97868,5,3,0,0,3,0,0,0,0,0,3,2,3,3,3,2,2,3,3,3,2,2,2
2099,11854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2100,93775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
2101,97871,3,4,0,0,0,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2102,97870,6,28,1,2,3,4,5,6,7,0,4,2,0,2,0,0,5,5,5,5,5,5,5
2103,97872,6,22,0,0,3,4,0,0,7,8,6,0,5,3,5,3,0,0,5,0,0,0,3
2104,97875,6,17,1,2,3,4,0,0,7,0,2,3,5,3,0,3,3,5,0,1,5,3,5
2105,97874,4,6,0,2,0,4,0,0,0,0,4,2,3,2,3,2,3,0,2,3,3,2,3
2106,97876,5,13,0,0,3,4,0,6,0,0,4,5,0,0,5,0,5,3,5,0,0,3,3
2107,3670,5,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,1,1,1
2108,97879,3,14,0,0,0,0,0,6,0,8,7,3,0,2,5,2,3,0,0,0,0,3,3
2109,97878,2,7,1,2,0,4,0,0,0,0,1,2,2,2,0,0,0,0,0,2,3,2,2
2110,97880,3,3,0,0,3,0,0,0,0,0,4,5,3,5,0,0,5,5,5,0,0,5,5
2111,97883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,97882,3,0,0,0,0,0,0,0,0,0,4,2,1,2,1,3,3,0,1,3,0,3,3
2113,3676,5,3,0,0,3,0,0,0,0,0,1,3,5,3,3,3,3,0,3,3,3,3,3
2114,97885,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,1,1,1
2115,97884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,97887,2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,1,5,5,5,0,0,0
2117,3679,6,7,0,0,3,4,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3
2118,20063,6,13,1,0,3,4,5,0,0,0,2,5,3,5,5,0,5,5,3,3,5,3,3
2119,97886,3,10,1,2,3,4,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2120,97889,3,10,1,2,3,4,0,0,0,0,0,5,1,5,0,0,0,0,1,1,0,1,0
2121,73312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,97888,2,10,1,2,3,4,0,0,0,0,0,1,0,1,0,0,1,3,0,1,1,1,1
2123,73315,3,7,1,2,0,4,0,0,0,0,2,5,0,2,0,1,1,5,0,1,0,1,0
2124,97891,2,11,1,2,0,0,0,0,0,8,3,5,3,5,0,3,3,5,2,0,3,3,2
2125,11875,2,6,1,2,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1
2126,3684,2,5,1,0,0,4,0,0,0,0,2,3,0,5,2,3,5,5,3,3,1,0,0
2127,97893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,97894,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2129,97897,2,7,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,97896,5,1,1,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,0,0,0,0,0
2131,97899,4,8,0,0,0,0,0,0,0,8,4,3,0,3,0,3,0,3,0,3,0,3,3
2132,7787,6,28,1,2,3,4,5,6,7,0,4,5,0,5,0,0,5,5,0,0,5,5,5
2133,97898,6,7,0,0,0,0,0,0,7,0,4,5,0,0,5,0,5,5,5,0,5,5,5
2134,97901,6,3,0,0,3,0,0,0,0,0,4,3,2,5,1,3,5,5,2,3,5,5,5
2135,97900,6,1,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3
2136,97903,6,3,1,2,0,0,0,0,0,0,3,5,2,3,3,2,5,5,1,1,2,3,2
2137,73326,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,1,3,3,0
2138,97902,2,1,1,0,0,0,0,0,0,0,0,3,3,2,3,3,2,0,2,3,3,2,3
2139,97905,7,1,1,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,3,3,0,0,0
2140,97904,6,1,1,0,0,0,0,0,0,0,2,3,3,3,3,2,0,0,2,1,1,2,2
2141,97907,2,6,1,2,3,0,0,0,0,0,1,3,0,3,2,1,0,0,3,0,3,2,2
2142,15987,5,8,1,0,3,4,0,0,0,0,0,5,0,5,2,3,5,5,2,2,0,2,5
2143,36468,1,1,1,0,0,0,0,0,0,0,2,3,3,2,2,2,2,2,2,2,2,2,2
2144,97908,5,1,1,0,0,0,0,0,0,0,2,3,1,3,2,2,3,3,3,3,1,3,3
2145,97910,6,5,0,0,0,0,5,0,0,0,1,5,0,3,0,5,0,3,0,5,0,3,0
2146,97915,6,15,1,2,3,4,5,0,0,0,2,5,0,5,0,2,5,5,2,1,0,1,5
